codigo_region;nombre_region;codigo_comuna;nombre_comuna;clasificacion;sexo;tramo_fonasa;beneficiarios
8;Biobío;8203;Cañete;Rural;Mujer;B;6530
13;Metropolitana de Santiago;13102;Cerrillos;Urbana;Mujer;B;13369
13;Metropolitana de Santiago;13103;Cerro Navia;Urbana;Mujer;B;27083
10;Los Lagos;10401;Chaitén;Rural;Mujer;B;440
7;Maule;7202;Chanco;Rural;Mujer;B;1385
3;Atacama;3201;Chañaral;Rural;Mujer;B;2482
8;Biobío;8103;Chiguayante;Urbana;Mujer;B;17678
11;Aysén del General Carlos Ibáñez del Campo;11401;Chile Chico;Rural;Mujer;B;886
16;Ñuble;16101;Chillán;Urbana;Mujer;B;46397
16;Ñuble;16103;Chillán Viejo;Mixta;Mujer;B;8754
6;Libertador General Bernardo O'Higgins;6303;Chimbarongo;Rural;Mujer;B;7196
9;La Araucanía;9121;Cholchol;Rural;Mujer;B;2451
10;Los Lagos;10203;Chonchi;Rural;Mujer;B;3461
6;Libertador General Bernardo O'Higgins;6302;Chépica;Mixta;Mujer;B;4006
11;Aysén del General Carlos Ibáñez del Campo;11202;Cisnes;Rural;Mujer;B;797
16;Ñuble;16202;Cobquecura;Rural;Mujer;B;1370
10;Los Lagos;10103;Cochamó;Rural;Mujer;B;465
11;Aysén del General Carlos Ibáñez del Campo;11301;Cochrane;Rural;Mujer;B;816
6;Libertador General Bernardo O'Higgins;6102;Codegua;Mixta;Mujer;B;4351
16;Ñuble;16203;Coelemu;Rural;Mujer;B;2475
16;Ñuble;16302;Coihueco;Rural;Mujer;B;6443
6;Libertador General Bernardo O'Higgins;6103;Coinco;Rural;Mujer;B;1066
7;Maule;7402;Colbún;Rural;Mujer;B;6284
1;Tarapacá;1403;Colchane;Rural;Mujer;B;157
13;Metropolitana de Santiago;13301;Colina;Urbana;Mujer;B;23067
9;La Araucanía;9202;Collipulli;Rural;Mujer;B;4388
6;Libertador General Bernardo O'Higgins;6104;Coltauco;Mixta;Mujer;B;4911
4;Coquimbo;4302;Combarbalá;Rural;Mujer;B;2469
8;Biobío;8101;Concepción;Urbana;Mujer;B;50034
13;Metropolitana de Santiago;13104;Conchalí;Urbana;Mujer;B;28248
5;Valparaíso;5103;Concón;Mixta;Mujer;B;9961
7;Maule;7102;Constitución;Mixta;Mujer;B;9364
8;Biobío;8204;Contulmo;Rural;Mujer;B;1286
3;Atacama;3101;Copiapó;Urbana;Mujer;B;29734
4;Coquimbo;4102;Coquimbo;Urbana;Mujer;B;53072
8;Biobío;8102;Coronel;Urbana;Mujer;B;23751
14;Los Ríos;14102;Corral;Rural;Mujer;B;813
11;Aysén del General Carlos Ibáñez del Campo;11101;Coyhaique;Urbana;Mujer;B;11863
9;La Araucanía;9103;Cunco;Rural;Mujer;B;4023
9;La Araucanía;9203;Curacautín;Mixta;Mujer;B;3397
13;Metropolitana de Santiago;13503;Curacaví;Mixta;Mujer;B;6668
10;Los Lagos;10204;Curaco de Vélez;Rural;Mujer;B;927
8;Biobío;8205;Curanilahue;Mixta;Mujer;B;8100
9;La Araucanía;9104;Curarrehue;Rural;Mujer;B;1850
7;Maule;7103;Curepto;Rural;Mujer;B;1803
7;Maule;7301;Curicó;Urbana;Mujer;B;37651
10;Los Lagos;10205;Dalcahue;Rural;Mujer;B;3586
3;Atacama;3202;Diego de Almagro;Rural;Mujer;B;1634
6;Libertador General Bernardo O'Higgins;6105;Doñihue;Mixta;Mujer;B;6262
13;Metropolitana de Santiago;13105;El Bosque;Urbana;Mujer;B;39177
16;Ñuble;16104;El Carmen;Rural;Mujer;B;2685
13;Metropolitana de Santiago;13602;El Monte;Mixta;Mujer;B;7531
5;Valparaíso;5604;El Quisco;Mixta;Mujer;B;4988
5;Valparaíso;5605;El Tabo;Mixta;Mujer;B;3983
7;Maule;7104;Empedrado;Rural;Mujer;B;943
9;La Araucanía;9204;Ercilla;Rural;Mujer;B;2060
13;Metropolitana de Santiago;13106;Estación Central;Urbana;Mujer;B;23562
8;Biobío;8104;Florida;Rural;Mujer;B;2099
9;La Araucanía;9105;Freire;Rural;Mujer;B;5688
3;Atacama;3303;Freirina;Rural;Mujer;B;1711
10;Los Lagos;10104;Fresia;Rural;Mujer;B;2475
10;Los Lagos;10105;Frutillar;Rural;Mujer;B;4840
10;Los Lagos;10402;Futaleufú;Rural;Mujer;B;363
14;Los Ríos;14202;Futrono;Rural;Mujer;B;4161
9;La Araucanía;9106;Galvarino;Rural;Mujer;B;2201
15;Arica y Parinacota;15202;General Lagos;Rural;Mujer;B;34
9;La Araucanía;9107;Gorbea;Mixta;Mujer;B;3294
6;Libertador General Bernardo O'Higgins;6106;Graneros;Mixta;Mujer;B;4153
11;Aysén del General Carlos Ibáñez del Campo;11203;Guaitecas;Rural;Mujer;B;70
5;Valparaíso;5503;Hijuelas;Mixta;Mujer;B;4519
10;Los Lagos;10403;Hualaihué;Rural;Mujer;B;1281
7;Maule;7302;Hualañé;Rural;Mujer;B;2426
8;Biobío;8112;Hualpén;Urbana;Mujer;B;21181
8;Biobío;8105;Hualqui;Mixta;Mujer;B;5434
1;Tarapacá;1404;Huara;Rural;Mujer;B;474
3;Atacama;3304;Huasco;Rural;Mujer;B;1909
13;Metropolitana de Santiago;13107;Huechuraba;Urbana;Mujer;B;16897
4;Coquimbo;4201;Illapel;Rural;Mujer;B;7384
13;Metropolitana de Santiago;13108;Independencia;Urbana;Mujer;B;21358
1;Tarapacá;1101;Iquique;Urbana;Mujer;B;39664
13;Metropolitana de Santiago;13603;Isla de Maipo;Mixta;Mujer;B;8626
5;Valparaíso;5201;Isla de Pascua;Rural;Mujer;B;605
5;Valparaíso;5104;Juan Fernández;Rural;Mujer;B;116
13;Metropolitana de Santiago;13109;La Cisterna;Urbana;Mujer;B;18155
5;Valparaíso;5504;La Cruz;Mixta;Mujer;B;5481
6;Libertador General Bernardo O'Higgins;6202;La Estrella;Rural;Mujer;B;1086
13;Metropolitana de Santiago;13110;La Florida;Urbana;Mujer;B;84482
13;Metropolitana de Santiago;13111;La Granja;Urbana;Mujer;B;29663
4;Coquimbo;4104;La Higuera;Rural;Mujer;B;337
5;Valparaíso;5401;La Ligua;Mixta;Mujer;B;9530
13;Metropolitana de Santiago;13112;La Pintana;Urbana;Mujer;B;33105
13;Metropolitana de Santiago;13113;La Reina;Urbana;Mujer;B;12899
4;Coquimbo;4101;La Serena;Urbana;Mujer;B;52991
14;Los Ríos;14201;La Unión;Rural;Mujer;B;9197
14;Los Ríos;14203;Lago Ranco;Rural;Mujer;B;2772
11;Aysén del General Carlos Ibáñez del Campo;11102;Lago Verde;Rural;Mujer;B;46
12;Magallanes y de la Antártica Chilena;12102;Laguna Blanca;Rural;Mujer;B;2
8;Biobío;8304;Laja;Mixta;Mujer;B;4881
13;Metropolitana de Santiago;13302;Lampa;Urbana;Mujer;B;15390
14;Los Ríos;14103;Lanco;Mixta;Mujer;B;3796
6;Libertador General Bernardo O'Higgins;6107;Las Cabras;Rural;Mujer;B;6859
13;Metropolitana de Santiago;13114;Las Condes;Urbana;Mujer;B;28004
9;La Araucanía;9108;Lautaro;Mixta;Mujer;B;9847
8;Biobío;8201;Lebu;Mixta;Mujer;B;5522
7;Maule;7303;Licantén;Rural;Mujer;B;1559
5;Valparaíso;5802;Limache;Mixta;Mujer;B;9568
7;Maule;7401;Linares;Urbana;Mujer;B;23351
6;Libertador General Bernardo O'Higgins;6203;Litueche;Rural;Mujer;B;1084
5;Valparaíso;5703;Llaillay;Mixta;Mujer;B;4988
10;Los Lagos;10107;Llanquihue;Rural;Mujer;B;4151
13;Metropolitana de Santiago;13115;Lo Barnechea;Urbana;Mujer;B;11254
13;Metropolitana de Santiago;13116;Lo Espejo;Urbana;Mujer;B;20833
13;Metropolitana de Santiago;13117;Lo Prado;Urbana;Mujer;B;28247
6;Libertador General Bernardo O'Higgins;6304;Lolol;Rural;Mujer;B;1884
9;La Araucanía;9109;Loncoche;Mixta;Mujer;B;5243
7;Maule;7403;Longaví;Rural;Mujer;B;7960
9;La Araucanía;9205;Lonquimay;Rural;Mujer;B;1769
5;Valparaíso;5301;Los Andes;Urbana;Mujer;B;13917
14;Los Ríos;14104;Los Lagos;Rural;Mujer;B;4959
10;Los Lagos;10106;Los Muermos;Rural;Mujer;B;4354
9;La Araucanía;9206;Los Sauces;Rural;Mujer;B;1860
4;Coquimbo;4203;Los Vilos;Rural;Mujer;B;3532
8;Biobío;8206;Los Alamos;Rural;Mujer;B;5272
8;Biobío;8301;Los Angeles;Urbana;Mujer;B;48364
8;Biobío;8106;Lota;Mixta;Mujer;B;11913
9;La Araucanía;9207;Lumaco;Rural;Mujer;B;2112
6;Libertador General Bernardo O'Higgins;6108;Machalí;Urbana;Mujer;B;8342
13;Metropolitana de Santiago;13118;Macul;Urbana;Mujer;B;28339
13;Metropolitana de Santiago;13119;Maipú;Urbana;Mujer;B;83649
6;Libertador General Bernardo O'Higgins;6109;Malloa;Rural;Mujer;B;3888
6;Libertador General Bernardo O'Higgins;6204;Marchihue;Rural;Mujer;B;1443
14;Los Ríos;14106;Mariquina;Rural;Mujer;B;5399
2;Antofagasta;2302;María Elena;Rural;Mujer;B;319
13;Metropolitana de Santiago;13504;María Pinto;Rural;Mujer;B;3833
7;Maule;7105;Maule;Mixta;Mujer;B;7483
10;Los Lagos;10108;Maullín;Rural;Mujer;B;3029
2;Antofagasta;2102;Mejillones;Rural;Mujer;B;1086
9;La Araucanía;9110;Melipeuco;Rural;Mujer;B;1712
13;Metropolitana de Santiago;13501;Melipilla;Urbana;Mujer;B;30539
7;Maule;7304;Molina;Mixta;Mujer;B;11560
4;Coquimbo;4303;Monte Patria;Rural;Mujer;B;7594
6;Libertador General Bernardo O'Higgins;6110;Mostazal;Mixta;Mujer;B;6565
8;Biobío;8305;Mulchén;Mixta;Mujer;B;7211
14;Los Ríos;14105;Máfil;Mixta;Mujer;B;2097
8;Biobío;8306;Nacimiento;Mixta;Mujer;B;5078
6;Libertador General Bernardo O'Higgins;6305;Nancagua;Mixta;Mujer;B;4010
12;Magallanes y de la Antártica Chilena;12401;Natales;Rural;Mujer;B;5240
6;Libertador General Bernardo O'Higgins;6205;Navidad;Rural;Mujer;B;1937
8;Biobío;8307;Negrete;Rural;Mujer;B;2600
16;Ñuble;16204;Ninhue;Rural;Mujer;B;1638
5;Valparaíso;5506;Nogales;Rural;Mujer;B;4925
9;La Araucanía;9111;Nueva Imperial;Mixta;Mujer;B;8846
11;Aysén del General Carlos Ibáñez del Campo;11302;O'Higgins;Rural;Mujer;B;18
6;Libertador General Bernardo O'Higgins;6111;Olivar;Mixta;Mujer;B;3457
2;Antofagasta;2202;Ollagüe;Rural;Mujer;B;11
5;Valparaíso;5803;Olmué;Rural;Mujer;B;5263
10;Los Lagos;10301;Osorno;Urbana;Mujer;B;38274
4;Coquimbo;4301;Ovalle;Urbana;Mujer;B;28302
13;Metropolitana de Santiago;13604;Padre Hurtado;Urbana;Mujer;B;12358
9;La Araucanía;9112;Padre Las Casas;Mixta;Mujer;B;17580
4;Coquimbo;4105;Paiguano;Rural;Mujer;B;809
14;Los Ríos;14107;Paillaco;Rural;Mujer;B;5448
13;Metropolitana de Santiago;13404;Paine;Mixta;Mujer;B;16915
10;Los Lagos;10404;Palena;Rural;Mujer;B;290
6;Libertador General Bernardo O'Higgins;6306;Palmilla;Rural;Mujer;B;3241
14;Los Ríos;14108;Panguipulli;Rural;Mujer;B;8586
5;Valparaíso;5704;Panquehue;Rural;Mujer;B;2019
5;Valparaíso;5403;Papudo;Rural;Mujer;B;1565
6;Libertador General Bernardo O'Higgins;6206;Paredones;Rural;Mujer;B;2019
7;Maule;7404;Parral;Mixta;Mujer;B;11324
13;Metropolitana de Santiago;13121;Pedro Aguirre Cerda;Urbana;Mujer;B;24947
7;Maule;7106;Pelarco;Rural;Mujer;B;2697
7;Maule;7203;Pelluhue;Rural;Mujer;B;1969
16;Ñuble;16105;Pemuco;Rural;Mujer;B;2233
7;Maule;7107;Pencahue;Rural;Mujer;B;2258
8;Biobío;8107;Penco;Mixta;Mujer;B;11172
6;Libertador General Bernardo O'Higgins;6307;Peralillo;Rural;Mujer;B;3507
9;La Araucanía;9113;Perquenco;Rural;Mujer;B;1544
5;Valparaíso;5404;Petorca;Rural;Mujer;B;2645
6;Libertador General Bernardo O'Higgins;6112;Peumo;Mixta;Mujer;B;2922
13;Metropolitana de Santiago;13605;Peñaflor;Urbana;Mujer;B;19279
13;Metropolitana de Santiago;13122;Peñalolén;Urbana;Mujer;B;48359
1;Tarapacá;1405;Pica;Rural;Mujer;B;1241
6;Libertador General Bernardo O'Higgins;6113;Pichidegua;Rural;Mujer;B;4979
6;Libertador General Bernardo O'Higgins;6201;Pichilemu;Rural;Mujer;B;2847
16;Ñuble;16106;Pinto;Rural;Mujer;B;3377
13;Metropolitana de Santiago;13202;Pirque;Rural;Mujer;B;5767
9;La Araucanía;9114;Pitrufquén;Mixta;Mujer;B;6919
6;Libertador General Bernardo O'Higgins;6308;Placilla;Rural;Mujer;B;2657
16;Ñuble;16205;Portezuelo;Rural;Mujer;B;1425
12;Magallanes y de la Antártica Chilena;12301;Porvenir;Rural;Mujer;B;918
1;Tarapacá;1401;Pozo Almonte;Rural;Mujer;B;2758
12;Magallanes y de la Antártica Chilena;12302;Primavera;Rural;Mujer;B;6
13;Metropolitana de Santiago;13123;Providencia;Urbana;Mujer;B;22714
5;Valparaíso;5105;Puchuncaví;Mixta;Mujer;B;5018
9;La Araucanía;9115;Pucón;Rural;Mujer;B;8081
13;Metropolitana de Santiago;13124;Pudahuel;Urbana;Mujer;B;44983
13;Metropolitana de Santiago;13201;Puente Alto;Urbana;Mujer;B;99624
10;Los Lagos;10101;Puerto Montt;Urbana;Mujer;B;53237
10;Los Lagos;10302;Puerto Octay;Rural;Mujer;B;1867
10;Los Lagos;10109;Puerto Varas;Mixta;Mujer;B;10323
6;Libertador General Bernardo O'Higgins;6309;Pumanque;Rural;Mujer;B;1144
4;Coquimbo;4304;Punitaqui;Rural;Mujer;B;3086
12;Magallanes y de la Antártica Chilena;12101;Punta Arenas;Urbana;Mujer;B;27759
10;Los Lagos;10206;Puqueldón;Rural;Mujer;B;807
10;Los Lagos;10303;Purranque;Rural;Mujer;B;5695
9;La Araucanía;9208;Purén;Rural;Mujer;B;1791
5;Valparaíso;5705;Putaendo;Mixta;Mujer;B;4700
15;Arica y Parinacota;15201;Putre;Rural;Mujer;B;111
10;Los Lagos;10304;Puyehue;Rural;Mujer;B;3237
10;Los Lagos;10207;Queilén;Rural;Mujer;B;975
10;Los Lagos;10208;Quellón;Mixta;Mujer;B;5322
10;Los Lagos;10209;Quemchi;Rural;Mujer;B;1822
8;Biobío;8308;Quilaco;Rural;Mujer;B;1041
13;Metropolitana de Santiago;13125;Quilicura;Urbana;Mujer;B;34996
8;Biobío;8309;Quilleco;Rural;Mujer;B;2353
5;Valparaíso;5501;Quillota;Urbana;Mujer;B;23459
16;Ñuble;16107;Quillón;Mixta;Mujer;B;4901
5;Valparaíso;5801;Quilpué;Urbana;Mujer;B;34135
10;Los Lagos;10210;Quinchao;Rural;Mujer;B;1546
6;Libertador General Bernardo O'Higgins;6114;Quinta de Tilcoco;Mixta;Mujer;B;3636
13;Metropolitana de Santiago;13126;Quinta Normal;Urbana;Mujer;B;22849
5;Valparaíso;5107;Quintero;Mixta;Mujer;B;5771
16;Ñuble;16201;Quirihue;Mixta;Mujer;B;1892
6;Libertador General Bernardo O'Higgins;6101;Rancagua;Urbana;Mujer;B;56753
16;Ñuble;16206;Ranquil;Rural;Mujer;B;1524
7;Maule;7305;Rauco;Rural;Mujer;B;3001
13;Metropolitana de Santiago;13127;Recoleta;Urbana;Mujer;B;31225
9;La Araucanía;9209;Renaico;Mixta;Mujer;B;2722
13;Metropolitana de Santiago;13128;Renca;Urbana;Mujer;B;29047
6;Libertador General Bernardo O'Higgins;6115;Rengo;Urbana;Mujer;B;15798
6;Libertador General Bernardo O'Higgins;6116;Requínoa;Mixta;Mujer;B;6836
7;Maule;7405;Retiro;Rural;Mujer;B;5352
5;Valparaíso;5303;Rinconada;Rural;Mujer;B;2980
7;Maule;7306;Romeral;Mixta;Mujer;B;4171
14;Los Ríos;14204;Río Bueno;Mixta;Mujer;B;7717
7;Maule;7108;Río Claro;Rural;Mujer;B;3156
4;Coquimbo;4305;Río Hurtado;Rural;Mujer;B;1159
11;Aysén del General Carlos Ibáñez del Campo;11402;Río Ibáñez;Rural;Mujer;B;198
10;Los Lagos;10305;Río Negro;Rural;Mujer;B;3607
9;La Araucanía;9116;Saavedra;Rural;Mujer;B;2788
7;Maule;7307;Sagrada Familia;Rural;Mujer;B;5026
4;Coquimbo;4204;Salamanca;Rural;Mujer;B;4579
5;Valparaíso;5601;San Antonio;Urbana;Mujer;B;21885
13;Metropolitana de Santiago;13401;San Bernardo;Urbana;Mujer;B;57141
16;Ñuble;16301;San Carlos;Mixta;Mujer;B;14935
7;Maule;7109;San Clemente;Rural;Mujer;B;9788
5;Valparaíso;5304;San Esteban;Mixta;Mujer;B;4177
16;Ñuble;16304;San Fabián;Rural;Mujer;B;1316
5;Valparaíso;5701;San Felipe;Urbana;Mujer;B;18809
6;Libertador General Bernardo O'Higgins;6301;San Fernando;Urbana;Mujer;B;21349
12;Magallanes y de la Antártica Chilena;12104;San Gregorio;Rural;Mujer;B;9
16;Ñuble;16108;San Ignacio;Rural;Mujer;B;4696
7;Maule;7406;San Javier;Mixta;Mujer;B;11780
13;Metropolitana de Santiago;13129;San Joaquín;Urbana;Mujer;B;21535
13;Metropolitana de Santiago;13203;San José de Maipo;Rural;Mujer;B;2780
10;Los Lagos;10306;San Juan de la Costa;Rural;Mujer;B;1950
13;Metropolitana de Santiago;13130;San Miguel;Urbana;Mujer;B;23706
16;Ñuble;16305;San Nicolás;Rural;Mujer;B;3458
10;Los Lagos;10307;San Pablo;Rural;Mujer;B;2701
13;Metropolitana de Santiago;13505;San Pedro;Rural;Mujer;B;2598
2;Antofagasta;2203;San Pedro de Atacama;Rural;Mujer;B;2179
8;Biobío;8108;San Pedro de la Paz;Urbana;Mujer;B;23657
7;Maule;7110;San Rafael;Rural;Mujer;B;2658
13;Metropolitana de Santiago;13131;San Ramón;Urbana;Mujer;B;18002
8;Biobío;8310;San Rosendo;Rural;Mujer;B;956
6;Libertador General Bernardo O'Higgins;6117;San Vicente;Mixta;Mujer;B;12869
8;Biobío;8311;Santa Bárbara;Rural;Mujer;B;3973
6;Libertador General Bernardo O'Higgins;6310;Santa Cruz;Mixta;Mujer;B;11784
8;Biobío;8109;Santa Juana;Mixta;Mujer;B;2419
5;Valparaíso;5706;Santa María;Mixta;Mujer;B;4195
13;Metropolitana de Santiago;13101;Santiago;Urbana;Mujer;B;65983
5;Valparaíso;5606;Santo Domingo;Rural;Mujer;B;2824
2;Antofagasta;2103;Sierra Gorda;Rural;Mujer;B;97
13;Metropolitana de Santiago;13601;Talagante;Urbana;Mujer;B;14946
7;Maule;7101;Talca;Urbana;Mujer;B;57605
8;Biobío;8110;Talcahuano;Urbana;Mujer;B;33179
2;Antofagasta;2104;Taltal;Rural;Mujer;B;1306
9;La Araucanía;9101;Temuco;Urbana;Mujer;B;62621
7;Maule;7308;Teno;Rural;Mujer;B;7069
9;La Araucanía;9117;Teodoro Schmidt;Rural;Mujer;B;3327
3;Atacama;3103;Tierra Amarilla;Rural;Mujer;B;2774
13;Metropolitana de Santiago;13303;Tiltil;Rural;Mujer;B;3283
12;Magallanes y de la Antártica Chilena;12303;Timaukel;Rural;Mujer;B;1
8;Biobío;8207;Tirúa;Rural;Mujer;B;2319
2;Antofagasta;2301;Tocopilla;Rural;Mujer;B;2722
9;La Araucanía;9118;Toltén;Rural;Mujer;B;2078
8;Biobío;8111;Tomé;Urbana;Mujer;B;14214
12;Magallanes y de la Antártica Chilena;12402;Torres del Paine;Rural;Mujer;B;7
11;Aysén del General Carlos Ibáñez del Campo;11303;Tortel;Rural;Mujer;B;3
9;La Araucanía;9210;Traiguén;Mixta;Mujer;B;3370
16;Ñuble;16207;Treguaco;Rural;Mujer;B;1430
8;Biobío;8312;Tucapel;Rural;Mujer;B;3906
14;Los Ríos;14101;Valdivia;Urbana;Mujer;B;38050
3;Atacama;3301;Vallenar;Mixta;Mujer;B;10457
5;Valparaíso;5101;Valparaíso;Urbana;Mujer;B;68963
7;Maule;7309;Vichuquén;Rural;Mujer;B;1182
9;La Araucanía;9211;Victoria;Mixta;Mujer;B;9215
4;Coquimbo;4106;Vicuña;Rural;Mujer;B;5668
9;La Araucanía;9119;Vilcún;Rural;Mujer;B;6238
7;Maule;7407;Villa Alegre;Mixta;Mujer;B;4864
5;Valparaíso;5804;Villa Alemana;Urbana;Mujer;B;29869
9;La Araucanía;9120;Villarrica;Mixta;Mujer;B;16205
13;Metropolitana de Santiago;13132;Vitacura;Urbana;Mujer;B;6781
5;Valparaíso;5109;Viña del Mar;Urbana;Mujer;B;73213
7;Maule;7408;Yerbas Buenas;Rural;Mujer;B;4883
8;Biobío;8313;Yumbel;Mixta;Mujer;B;4799
16;Ñuble;16109;Yungay;Mixta;Mujer;B;3100
5;Valparaíso;5405;Zapallar;Rural;Mujer;B;2283
16;Ñuble;16303;Ñiquén;Rural;Mujer;B;2986
13;Metropolitana de Santiago;13120;Ñuñoa;Urbana;Mujer;B;29019
5;Valparaíso;5602;Algarrobo;Mixta;Mujer;C;1274
13;Metropolitana de Santiago;13502;Alhué;Rural;Mujer;C;603
8;Biobío;8314;Alto Biobío;Rural;Mujer;C;298
3;Atacama;3302;Alto del Carmen;Rural;Mujer;C;242
1;Tarapacá;1107;Alto Hospicio;Urbana;Mujer;C;8002
10;Los Lagos;10202;Ancud;Mixta;Mujer;C;2716
4;Coquimbo;4103;Andacollo;Rural;Mujer;C;464
9;La Araucanía;9201;Angol;Urbana;Mujer;C;3891
2;Antofagasta;2101;Antofagasta;Urbana;Mujer;C;31245
8;Biobío;8302;Antuco;Rural;Mujer;C;267
12;Magallanes y de la Antártica Chilena;12202;Antártica;NA;Mujer;C;5
8;Biobío;8202;Arauco;Rural;Mujer;C;2292
15;Arica y Parinacota;15101;Arica;Urbana;Mujer;C;15266
11;Aysén del General Carlos Ibáñez del Campo;11201;Aysén;Rural;Mujer;C;1177
13;Metropolitana de Santiago;13402;Buin;Urbana;Mujer;C;7797
16;Ñuble;16102;Bulnes;Rural;Mujer;C;1376
5;Valparaíso;5402;Cabildo;Mixta;Mujer;C;1248
12;Magallanes y de la Antártica Chilena;12201;Cabo de Hornos;Rural;Mujer;C;15
8;Biobío;8303;Cabrero;Rural;Mujer;C;2454
2;Antofagasta;2201;Calama;Urbana;Mujer;C;13509
10;Los Lagos;10102;Calbuco;Mixta;Mujer;C;2009
3;Atacama;3102;Caldera;Rural;Mujer;C;1341
5;Valparaíso;5502;Calera;Urbana;Mujer;C;3557
13;Metropolitana de Santiago;13403;Calera de Tango;Mixta;Mujer;C;1807
5;Valparaíso;5302;Calle Larga;Mixta;Mujer;C;1137
15;Arica y Parinacota;15102;Camarones;Rural;Mujer;C;12
1;Tarapacá;1402;Camiña;Rural;Mujer;C;35
4;Coquimbo;4202;Canela;Rural;Mujer;C;547
9;La Araucanía;9102;Carahue;Rural;Mujer;C;867
5;Valparaíso;5603;Cartagena;Mixta;Mujer;C;1726
5;Valparaíso;5102;Casablanca;Mixta;Mujer;C;2177
10;Los Lagos;10201;Castro;Mixta;Mujer;C;3818
5;Valparaíso;5702;Catemu;Rural;Mujer;C;1032
7;Maule;7201;Cauquenes;Rural;Mujer;C;2513
8;Biobío;8203;Cañete;Rural;Mujer;C;1491
13;Metropolitana de Santiago;13102;Cerrillos;Urbana;Mujer;C;5132
13;Metropolitana de Santiago;13103;Cerro Navia;Urbana;Mujer;C;10170
10;Los Lagos;10401;Chaitén;Rural;Mujer;C;101
7;Maule;7202;Chanco;Rural;Mujer;C;387
3;Atacama;3201;Chañaral;Rural;Mujer;C;1025
8;Biobío;8103;Chiguayante;Urbana;Mujer;C;6003
11;Aysén del General Carlos Ibáñez del Campo;11401;Chile Chico;Rural;Mujer;C;287
16;Ñuble;16101;Chillán;Urbana;Mujer;C;13872
16;Ñuble;16103;Chillán Viejo;Mixta;Mujer;C;2862
6;Libertador General Bernardo O'Higgins;6303;Chimbarongo;Rural;Mujer;C;1995
9;La Araucanía;9121;Cholchol;Rural;Mujer;C;689
10;Los Lagos;10203;Chonchi;Rural;Mujer;C;919
6;Libertador General Bernardo O'Higgins;6302;Chépica;Mixta;Mujer;C;984
11;Aysén del General Carlos Ibáñez del Campo;11202;Cisnes;Rural;Mujer;C;265
16;Ñuble;16202;Cobquecura;Rural;Mujer;C;300
10;Los Lagos;10103;Cochamó;Rural;Mujer;C;69
11;Aysén del General Carlos Ibáñez del Campo;11301;Cochrane;Rural;Mujer;C;189
6;Libertador General Bernardo O'Higgins;6102;Codegua;Mixta;Mujer;C;1456
16;Ñuble;16203;Coelemu;Rural;Mujer;C;688
16;Ñuble;16302;Coihueco;Rural;Mujer;C;1868
6;Libertador General Bernardo O'Higgins;6103;Coinco;Rural;Mujer;C;250
7;Maule;7402;Colbún;Rural;Mujer;C;1804
1;Tarapacá;1403;Colchane;Rural;Mujer;C;41
13;Metropolitana de Santiago;13301;Colina;Urbana;Mujer;C;9408
9;La Araucanía;9202;Collipulli;Rural;Mujer;C;1195
6;Libertador General Bernardo O'Higgins;6104;Coltauco;Mixta;Mujer;C;1385
4;Coquimbo;4302;Combarbalá;Rural;Mujer;C;545
8;Biobío;8101;Concepción;Urbana;Mujer;C;17142
13;Metropolitana de Santiago;13104;Conchalí;Urbana;Mujer;C;10406
5;Valparaíso;5103;Concón;Mixta;Mujer;C;3541
7;Maule;7102;Constitución;Mixta;Mujer;C;3482
8;Biobío;8204;Contulmo;Rural;Mujer;C;259
3;Atacama;3101;Copiapó;Urbana;Mujer;C;12247
4;Coquimbo;4102;Coquimbo;Urbana;Mujer;C;18699
8;Biobío;8102;Coronel;Urbana;Mujer;C;8045
14;Los Ríos;14102;Corral;Rural;Mujer;C;200
11;Aysén del General Carlos Ibáñez del Campo;11101;Coyhaique;Urbana;Mujer;C;4271
9;La Araucanía;9103;Cunco;Rural;Mujer;C;1054
9;La Araucanía;9203;Curacautín;Mixta;Mujer;C;726
13;Metropolitana de Santiago;13503;Curacaví;Mixta;Mujer;C;1997
10;Los Lagos;10204;Curaco de Vélez;Rural;Mujer;C;242
8;Biobío;8205;Curanilahue;Mixta;Mujer;C;1912
9;La Araucanía;9104;Curarrehue;Rural;Mujer;C;553
7;Maule;7103;Curepto;Rural;Mujer;C;352
7;Maule;7301;Curicó;Urbana;Mujer;C;12281
10;Los Lagos;10205;Dalcahue;Rural;Mujer;C;1075
3;Atacama;3202;Diego de Almagro;Rural;Mujer;C;957
6;Libertador General Bernardo O'Higgins;6105;Doñihue;Mixta;Mujer;C;1807
13;Metropolitana de Santiago;13105;El Bosque;Urbana;Mujer;C;13901
16;Ñuble;16104;El Carmen;Rural;Mujer;C;484
13;Metropolitana de Santiago;13602;El Monte;Mixta;Mujer;C;2748
5;Valparaíso;5604;El Quisco;Mixta;Mujer;C;1326
5;Valparaíso;5605;El Tabo;Mixta;Mujer;C;970
7;Maule;7104;Empedrado;Rural;Mujer;C;288
9;La Araucanía;9204;Ercilla;Rural;Mujer;C;437
13;Metropolitana de Santiago;13106;Estación Central;Urbana;Mujer;C;11358
8;Biobío;8104;Florida;Rural;Mujer;C;604
9;La Araucanía;9105;Freire;Rural;Mujer;C;1667
3;Atacama;3303;Freirina;Rural;Mujer;C;564
10;Los Lagos;10104;Fresia;Rural;Mujer;C;499
10;Los Lagos;10105;Frutillar;Rural;Mujer;C;1684
